03/05/2019	29.41
03/06/2019	29.25
03/07/2019	29
03/08/2019	28.95
03/11/2019	29.33
03/12/2019	29.36
03/13/2019	29.55
03/14/2019	29.48
03/15/2019	29.59
03/18/2019	29.66
03/19/2019	29.62
03/20/2019	29.46
03/21/2019	29.8
03/22/2019	29.32
03/25/2019	29.32
03/26/2019	29.57
03/27/2019	29.39
03/28/2019	29.57
03/29/2019	29.76
04/01/2019	29.99
04/02/2019	29.85
04/03/2019	29.87
04/04/2019	29.93
04/05/2019	30.08
04/08/2019	30.12
04/09/2019	29.93
04/10/2019	30.02
04/11/2019	30.09
04/12/2019	30.34
04/15/2019	30.36
04/16/2019	30.42
04/17/2019	30.36
04/18/2019	30.47
04/22/2019	30.37
04/23/2019	30.61
04/24/2019	30.65
04/25/2019	30.49
04/26/2019	30.66
04/29/2019	30.65
04/30/2019	30.87
05/01/2019	30.52
05/02/2019	30.53
05/03/2019	30.79
05/06/2019	30.68
05/07/2019	30.21
05/08/2019	30.19
05/09/2019	30.17
05/10/2019	30.38
05/13/2019	29.8
05/14/2019	29.99
05/15/2019	30.1
05/16/2019	30.36
05/17/2019	30.22
05/20/2019	30.13
05/21/2019	30.33
05/22/2019	30.27
05/23/2019	30.01
05/24/2019	30.05
05/28/2019	29.76
05/29/2019	29.58
05/30/2019	29.71
05/31/2019	29.43
06/03/2019	29.52
06/04/2019	30.05
06/05/2019	30.41
06/06/2019	30.57
06/07/2019	30.89
06/10/2019	30.96
06/11/2019	30.87
06/12/2019	30.96
06/13/2019	31.04
06/14/2019	30.91
06/17/2019	30.8
06/18/2019	31.05
06/19/2019	31.16
06/20/2019	31.5
06/21/2019	31.4
06/24/2019	31.41
06/25/2019	31.2
06/26/2019	30.99
06/27/2019	31.12
06/28/2019	31.28
07/01/2019	31.44
07/02/2019	31.55
07/03/2019	31.85
07/05/2019	31.77
07/08/2019	31.69
07/09/2019	31.68
07/10/2019	31.76
07/11/2019	31.93
07/12/2019	32.1
07/15/2019	32.12
07/16/2019	32.08
07/17/2019	31.84
07/18/2019	32
07/19/2019	31.83
07/22/2019	31.84
07/23/2019	32.03
07/24/2019	32.24
07/25/2019	32.22
07/26/2019	32.36
07/29/2019	32.41
07/30/2019	32.4
07/31/2019	31.95
08/01/2019	31.72
08/02/2019	31.56
08/05/2019	30.7
08/06/2019	31.14
08/07/2019	31.31
08/08/2019	31.89
08/09/2019	31.74
08/12/2019	31.38
08/13/2019	31.84
08/14/2019	31.03
08/15/2019	31.24
08/16/2019	31.64
08/19/2019	31.93
08/20/2019	31.76
08/21/2019	32.01
08/22/2019	32.01
08/23/2019	31.22
08/26/2019	31.56
08/27/2019	31.61
08/28/2019	31.79
08/29/2019	32.14
08/30/2019	32.15
09/03/2019	31.97
09/04/2019	32.33
09/05/2019	32.65
09/06/2019	32.72
09/09/2019	32.55
09/10/2019	32.42
09/11/2019	32.59
09/12/2019	32.79
09/13/2019	32.75
09/16/2019	32.51
09/17/2019	32.66
09/18/2019	32.68
09/19/2019	32.68
09/20/2019	32.49
09/23/2019	32.37
09/24/2019	32.24
09/25/2019	32.41
09/26/2019	32.42
09/27/2019	32.26
09/30/2019	32.43
10/01/2019	32.03
10/02/2019	31.52
10/03/2019	31.71
10/04/2019	32.15
10/07/2019	31.96
10/08/2019	31.51
10/09/2019	31.8
10/10/2019	31.97
10/11/2019	32.3
10/14/2019	32.2
10/15/2019	32.37
10/16/2019	32.38
10/17/2019	32.49
10/18/2019	32.35
10/21/2019	32.47
10/22/2019	32.33
10/23/2019	32.26
10/24/2019	32.31
10/25/2019	32.38
10/28/2019	32.45
10/29/2019	32.52
10/30/2019	32.64
10/31/2019	32.46
11/01/2019	32.64
11/04/2019	32.54
11/05/2019	32.52
11/06/2019	32.63
11/07/2019	32.67
11/08/2019	32.73
11/11/2019	32.67
11/12/2019	32.71
11/13/2019	32.83
11/14/2019	32.9
11/15/2019	33.04
11/18/2019	33.04
11/19/2019	33.06
11/20/2019	32.95
11/21/2019	32.81
11/22/2019	32.92
11/25/2019	33.04
11/26/2019	33.23
11/27/2019	33.37
11/29/2019	33.25
12/02/2019	32.96
12/03/2019	32.78
12/04/2019	33
12/05/2019	33.07
12/06/2019	33.31
12/09/2019	33.23
12/10/2019	33.13
12/11/2019	33.25
12/12/2019	33.48
12/13/2019	33.56
12/16/2019	33.7
12/17/2019	33.53
12/18/2019	33.41
12/19/2019	33.58
12/20/2019	33.79
12/23/2019	33.77
12/24/2019	33.78
12/26/2019	33.87
12/27/2019	33.94
12/30/2019	33.8
12/31/2019	33.84
01/02/2020	34.02
01/03/2020	33.88
01/06/2020	33.9
01/07/2020	33.81
01/08/2020	33.97
01/09/2020	34.19
01/10/2020	34.06
01/13/2020	34.28
01/14/2020	34.31
01/15/2020	34.44
01/16/2020	34.74
01/17/2020	34.9
01/21/2020	34.89
01/22/2020	34.93
01/23/2020	34.93
01/24/2020	34.68
01/27/2020	34.35
01/28/2020	34.55
01/29/2020	34.47
01/30/2020	34.67
01/31/2020	34.03
02/03/2020	34.23
02/04/2020	34.71
02/05/2020	35.1
02/06/2020	35.11
02/07/2020	34.91
02/10/2020	35.09
02/11/2020	35.09
02/12/2020	35.27
02/13/2020	35.33
02/14/2020	35.46
02/18/2020	35.36
02/19/2020	35.42
02/20/2020	35.31
02/21/2020	35.12
02/24/2020	34.18
02/25/2020	33.19
02/26/2020	33
02/27/2020	31.64
02/28/2020	31.17
03/02/2020	32.61
03/03/2020	31.79
03/04/2020	33.19
03/05/2020	32.13
03/06/2020	31.85
03/09/2020	29.85
03/10/2020	31.13
03/11/2020	29.57
03/12/2020	26.97
03/13/2020	29.2
03/16/2020	26.05
03/17/2020	27.94
03/18/2020	26.75
03/19/2020	26.75
03/20/2020	25.34
03/23/2020	24.22
03/24/2020	26.39
03/25/2020	26.62
03/26/2020	28.31
03/27/2020	27.59
03/30/2020	28.57
03/31/2020	28.03
04/01/2020	26.96
04/02/2020	27.65
04/03/2020	27.28
04/06/2020	29.16
04/07/2020	28.96
04/08/2020	29.84
04/09/2020	30.24
04/13/2020	29.74
04/14/2020	30.7
04/15/2020	29.99
04/16/2020	30.21
04/17/2020	31.08
04/20/2020	30.42
04/21/2020	29.63
04/22/2020	30.24
04/23/2020	30.1
04/24/2020	30.48
04/27/2020	30.95
04/28/2020	30.92
04/29/2020	31.37
04/30/2020	30.84
05/01/2020	30.17
05/04/2020	30.19
05/05/2020	30.49
05/06/2020	30.14
05/07/2020	30.45
05/08/2020	30.91
05/11/2020	30.87
05/12/2020	30.28
05/13/2020	29.75
05/14/2020	29.92
05/15/2020	30.1
05/18/2020	31.06
05/19/2020	30.6
05/20/2020	30.96
05/21/2020	30.81
05/22/2020	30.85
05/26/2020	31.24
05/27/2020	31.74
05/28/2020	31.8
05/29/2020	31.93
06/01/2020	31.95
06/02/2020	32.24
